tile,chip,x,y,f1,f2,labels
35JKL,19,60,83,0.534635,0.55405,6
35JKL,19,60,82,0.534635,0.55405,6
35JKL,19,60,81,0.524075,0.5452225,6
35JKL,19,60,80,0.524075,0.5452225,6
35JKL,19,60,79,0.524075,0.5452225,6
35JKL,19,60,78,0.51258,0.5353775,6
35JKL,19,60,77,0.51258,0.5353775,6
35JKL,19,60,76,0.51258,0.5353775,6
35JKL,19,60,75,0.5087025,0.52875,6
35JKL,19,60,74,0.5087025,0.52875,6
35JKL,19,60,73,0.5087025,0.52875,6
35JKL,19,60,72,0.5068875,0.5222325,6
35JKL,19,60,71,0.5068875,0.5222325,6
35JKL,19,60,70,0.5068875,0.5222325,6
35JKL,19,60,69,0.4997375,0.51401,6
35JKL,19,60,68,0.4997375,0.51401,6
35JKL,19,60,67,0.4997375,0.51401,6
35JKL,19,60,66,0.49443,0.5051,6
35JKL,19,60,65,0.49443,0.5051,6
35JKL,19,60,64,0.49443,0.5051,6
35JKL,19,60,63,0.500975,0.5076025,6
35JKL,19,60,62,0.500975,0.5076025,6
35JKL,19,60,61,0.500975,0.5076025,6
35JKL,19,60,60,0.52391,0.528255,6
35JKL,19,60,59,0.52391,0.528255,6
35JKL,19,60,58,0.52391,0.528255,6
35JKL,19,60,57,0.5439025,0.5513275,6
35JKL,19,60,56,0.5439025,0.5513275,6
35JKL,19,60,55,0.5439025,0.5513275,6
35JKL,19,60,54,0.544425,0.5593575,6
35JKL,19,60,53,0.544425,0.5593575,6
35JKL,19,60,52,0.544425,0.5593575,6
35JKL,19,60,51,0.5365875,0.55603,6
35JKL,19,60,50,0.5365875,0.55603,6
35JKL,19,60,49,0.5365875,0.55603,6
35JKL,19,60,48,0.5254775,0.54965,6
35JKL,19,60,47,0.5254775,0.54965,6
35JKL,19,60,46,0.5254775,0.54965,6
35JKL,19,60,45,0.5254225,0.5469825,6
35JKL,19,60,44,0.5254225,0.5469825,6
35JKL,19,60,43,0.5254225,0.5469825,6
35JKL,19,60,42,0.52963,0.550475,6
35JKL,19,60,41,0.52963,0.550475,6
35JKL,19,60,40,0.52963,0.550475,6
35JKL,19,60,39,0.5285025,0.5502275,6
35JKL,19,60,38,0.5285025,0.5502275,6
35JKL,19,60,37,0.5285025,0.5502275,6
35JKL,19,60,36,0.526385,0.54756,6
35JKL,19,60,35,0.526385,0.54756,6
35JKL,19,60,34,0.526385,0.54756,6
35JKL,19,60,33,0.5258075,0.543985,6
35JKL,19,60,32,0.5258075,0.543985,6
35JKL,19,60,31,0.5258075,0.543985,6
35JKL,19,60,30,0.52193,0.5388425,6
35JKL,19,60,29,0.52193,0.5388425,6
35JKL,19,60,28,0.52193,0.5388425,6
35JKL,19,60,27,0.51038,0.5217375,6
35JKL,19,60,26,0.51038,0.5217375,6
35JKL,19,60,25,0.51038,0.5217375,6
35JKL,19,60,24,0.51049,0.518575,6
35JKL,19,60,23,0.51049,0.518575,6
35JKL,19,60,22,0.51049,0.518575,6
35JKL,19,60,21,0.513295,0.519455,6
35JKL,19,60,20,0.513295,0.519455,6
35JKL,19,60,19,0.513295,0.519455,6
35JKL,19,60,18,0.5073275,0.510765,6
35JKL,19,60,17,0.5073275,0.510765,6
35JKL,19,60,16,0.5073275,0.510765,6
35JKL,19,60,15,0.497125,0.504055,6
35JKL,19,60,14,0.497125,0.504055,6
35JKL,19,60,13,0.497125,0.504055,6
35JKL,19,60,12,0.500755,0.50444,6
35JKL,19,60,11,0.500755,0.50444,6
35JKL,19,60,10,0.500755,0.50444,6
35JKL,19,60,9,0.51423,0.51401,6
35JKL,19,60,8,0.51423,0.51401,6
35JKL,19,60,7,0.51423,0.51401,6
35JKL,19,60,6,0.5264675,0.5281175,6
35JKL,19,60,5,0.5264675,0.5281175,6
35JKL,19,60,4,0.5264675,0.5281175,6
35JKL,19,60,3,0.5357075,0.536285,6
35JKL,19,60,2,0.5357075,0.536285,6
35JKL,19,60,1,0.5357075,0.536285,6
35JKL,19,60,0,0.5496225,0.5478625,6
35JKL,19,59,255,0.443775,0.4531525,7
35JKL,19,59,254,0.443775,0.4531525,7
35JKL,19,59,253,0.443775,0.4531525,7
35JKL,19,59,252,0.44636,0.45329,7
35JKL,19,59,251,0.44636,0.45329,7
35JKL,19,59,250,0.44636,0.45329,2
35JKL,19,59,249,0.43822,0.4467175,2
35JKL,19,59,248,0.43822,0.4467175,2
35JKL,19,59,247,0.43822,0.4467175,2
35JKL,19,59,246,0.4292,0.43822,2
35JKL,19,59,245,0.4292,0.43822,2
35JKL,19,59,244,0.4292,0.43822,2
35JKL,19,59,243,0.411765,0.42139,7
35JKL,19,59,242,0.411765,0.42139,7
35JKL,19,59,241,0.411765,0.42139,7
35JKL,19,59,240,0.3951825,0.4039275,7
35JKL,19,59,239,0.3951825,0.4039275,7
35JKL,19,59,238,0.3951825,0.4039275,7
35JKL,19,59,237,0.3800025,0.3824775,7
35JKL,19,59,236,0.3800025,0.3824775,2
35JKL,19,59,235,0.3800025,0.3824775,2
35JKL,19,59,234,0.3727975,0.3806625,2
35JKL,19,59,233,0.3727975,0.3806625,2
35JKL,19,59,232,0.3727975,0.3806625,2
35JKL,19,59,231,0.384925,0.385915,2
35JKL,19,59,230,0.384925,0.385915,2
35JKL,19,59,229,0.384925,0.385915,7
35JKL,19,59,228,0.38487,0.389545,7
35JKL,19,59,227,0.38487,0.389545,7
35JKL,19,59,226,0.38487,0.389545,7
35JKL,19,59,225,0.3874,0.396915,7
35JKL,19,59,224,0.3874,0.396915,7
35JKL,19,59,223,0.3874,0.396915,6
35JKL,19,59,222,0.40313,0.409345,6
35JKL,19,59,221,0.40313,0.409345,6
35JKL,19,59,220,0.40313,0.409345,6
35JKL,19,59,219,0.4193,0.4272475,6
35JKL,19,59,218,0.4193,0.4272475,6
35JKL,19,59,217,0.4193,0.4272475,6
35JKL,19,59,216,0.439595,0.4484225,6
35JKL,19,59,215,0.439595,0.4484225,6
35JKL,19,59,214,0.439595,0.4484225,6
35JKL,19,59,213,0.452355,0.4588175,6
35JKL,19,59,212,0.452355,0.4588175,6
35JKL,19,59,211,0.452355,0.4588175,6
35JKL,19,59,210,0.455215,0.45978,6
35JKL,19,59,209,0.455215,0.45978,6
35JKL,19,59,208,0.455215,0.45978,6
35JKL,19,59,207,0.436405,0.447075,6
35JKL,19,59,206,0.436405,0.447075,6
35JKL,19,59,205,0.436405,0.447075,6
35JKL,19,59,204,0.4375875,0.44339,6
35JKL,19,59,203,0.4375875,0.44339,6
35JKL,19,59,202,0.4375875,0.44339,6
35JKL,19,59,201,0.4354425,0.438275,6
35JKL,19,59,200,0.4354425,0.438275,6
35JKL,19,59,199,0.4354425,0.438275,6
35JKL,19,59,198,0.432225,0.4365975,6
35JKL,19,59,197,0.432225,0.4365975,6
35JKL,19,59,196,0.432225,0.4365975,6
35JKL,19,59,195,0.4348925,0.4438025,6
35JKL,19,59,194,0.4348925,0.4438025,6
35JKL,19,59,193,0.4348925,0.4438025,6
35JKL,19,59,192,0.4318675,0.443445,6
35JKL,19,59,191,0.4318675,0.443445,7
35JKL,19,59,190,0.4318675,0.443445,7
35JKL,19,59,189,0.42623,0.433765,7
35JKL,19,59,188,0.42623,0.433765,7
35JKL,19,59,187,0.42623,0.433765,7
35JKL,19,59,186,0.4187225,0.4275225,7
35JKL,19,59,185,0.4187225,0.4275225,7
35JKL,19,59,184,0.4187225,0.4275225,7
35JKL,19,59,183,0.415835,0.422655,7
35JKL,19,59,182,0.415835,0.422655,7
35JKL,19,59,181,0.415835,0.422655,7
35JKL,19,59,180,0.41501,0.4192725,2
35JKL,19,59,179,0.41501,0.4192725,2
35JKL,19,59,178,0.41501,0.4192725,2
35JKL,19,59,177,0.4131125,0.4204275,2
35JKL,19,59,176,0.4131125,0.4204275,2
35JKL,19,59,175,0.4131125,0.4204275,2
35JKL,19,59,174,0.4116825,0.420015,7
35JKL,19,59,173,0.4116825,0.420015,7
35JKL,19,59,172,0.4116825,0.420015,7
35JKL,19,59,171,0.418145,0.422875,7
35JKL,19,59,170,0.418145,0.422875,7
35JKL,19,59,169,0.418145,0.422875,7
35JKL,19,59,168,0.41952,0.425295,7
35JKL,19,59,167,0.41952,0.425295,7
35JKL,19,59,166,0.41952,0.425295,7
35JKL,19,59,165,0.4138825,0.422545,7
35JKL,19,59,164,0.4138825,0.422545,7
35JKL,19,59,163,0.4138825,0.422545,7
35JKL,19,59,162,0.403735,0.414845,7
35JKL,19,59,161,0.403735,0.414845,7
35JKL,19,59,160,0.403735,0.414845,7
35JKL,19,59,159,0.402635,0.4065125,7
35JKL,19,59,158,0.402635,0.4065125,7
35JKL,19,59,157,0.402635,0.4065125,7
35JKL,19,59,156,0.40797,0.41182,7
35JKL,19,59,155,0.40797,0.41182,7
35JKL,19,59,154,0.40797,0.41182,7
35JKL,19,59,153,0.4169075,0.41523,7
35JKL,19,59,152,0.4169075,0.41523,7
35JKL,19,59,151,0.4169075,0.41523,7
35JKL,19,59,150,0.4395125,0.436075,7
35JKL,19,59,149,0.4395125,0.436075,7
35JKL,19,59,148,0.4395125,0.436075,7
35JKL,19,59,147,0.4561225,0.455985,7
35JKL,19,59,146,0.4561225,0.455985,7
35JKL,19,59,145,0.4561225,0.455985,7
35JKL,19,59,144,0.459725,0.4604125,7
35JKL,19,59,143,0.459725,0.4604125,7
35JKL,19,59,142,0.459725,0.4604125,7
35JKL,19,59,141,0.46451,0.4640975,7
35JKL,19,59,140,0.46451,0.4640975,7
35JKL,19,59,139,0.46451,0.4640975,7
35JKL,19,59,138,0.4760325,0.47606,7
35JKL,19,59,137,0.4760325,0.47606,7
35JKL,19,59,136,0.4760325,0.47606,7
35JKL,19,59,135,0.485795,0.4896175,7
35JKL,19,59,134,0.485795,0.4896175,7
35JKL,19,59,133,0.485795,0.4896175,7
35JKL,19,59,132,0.49223,0.50268,7
35JKL,19,59,131,0.49223,0.50268,7
35JKL,19,59,130,0.49223,0.50268,7
35JKL,19,59,129,0.49652,0.5111775,7
35JKL,19,59,128,0.49652,0.5111775,7
35JKL,19,59,127,0.49652,0.5111775,7
35JKL,19,59,126,0.4929175,0.509335,7
35JKL,19,59,125,0.4929175,0.509335,7
35JKL,19,59,124,0.4929175,0.509335,7
35JKL,19,59,123,0.48882,0.50741,7
35JKL,19,59,122,0.48882,0.50741,7
35JKL,19,59,121,0.48882,0.50741,7
35JKL,19,59,120,0.4948975,0.513735,7
35JKL,19,59,119,0.4948975,0.513735,7
35JKL,19,59,118,0.4948975,0.513735,7
35JKL,19,59,117,0.50499,0.5248725,7
35JKL,19,59,116,0.50499,0.5248725,7
35JKL,19,59,115,0.50499,0.5248725,7
35JKL,19,59,114,0.50466,0.52644,2
35JKL,19,59,113,0.50466,0.52644,2
35JKL,19,59,112,0.50466,0.52644,2
35JKL,19,59,111,0.510985,0.5304,2
35JKL,19,59,110,0.510985,0.5304,2
35JKL,19,59,109,0.510985,0.5304,7
35JKL,19,59,108,0.5221775,0.5400525,7
35JKL,19,59,107,0.5221775,0.5400525,7
35JKL,19,59,106,0.5221775,0.5400525,7
35JKL,19,59,105,0.5346075,0.5527025,7
35JKL,19,59,104,0.5346075,0.5527025,7
35JKL,19,59,103,0.5346075,0.5527025,7
35JKL,19,59,102,0.53953,0.5583125,7
35JKL,19,59,101,0.53953,0.5583125,7
35JKL,19,59,100,0.53953,0.5583125,7
35JKL,19,59,99,0.5385125,0.5593025,7
35JKL,19,59,98,0.5385125,0.5593025,7
35JKL,19,59,97,0.5385125,0.5593025,7
35JKL,19,59,96,0.5382925,0.5612275,7
35JKL,19,59,95,0.5382925,0.5612275,6
35JKL,19,59,94,0.5382925,0.5612275,6
35JKL,19,59,93,0.539255,0.561475,6
35JKL,19,59,92,0.539255,0.561475,6
35JKL,19,59,91,0.539255,0.561475,6
35JKL,19,59,90,0.5389525,0.561475,6
35JKL,19,59,89,0.5389525,0.561475,6
35JKL,19,59,88,0.5389525,0.561475,6
35JKL,19,59,87,0.533975,0.558065,6
35JKL,19,59,86,0.533975,0.558065,6
35JKL,19,59,85,0.533975,0.558065,6
35JKL,19,59,84,0.5291625,0.5437375,6
35JKL,19,59,83,0.5291625,0.5437375,6
35JKL,19,59,82,0.5291625,0.5437375,6
35JKL,19,59,81,0.5268525,0.5403825,6
35JKL,19,59,80,0.5268525,0.5403825,6
35JKL,19,59,79,0.5268525,0.5403825,6
35JKL,19,59,78,0.523305,0.5412075,6
35JKL,19,59,77,0.523305,0.5412075,6
35JKL,19,59,76,0.523305,0.5412075,6
35JKL,19,59,75,0.52259,0.5341675,6
35JKL,19,59,74,0.52259,0.5341675,6
35JKL,19,59,73,0.52259,0.5341675,6
35JKL,19,59,72,0.5159075,0.5286125,6
35JKL,19,59,71,0.5159075,0.5286125,6
35JKL,19,59,70,0.5159075,0.5286125,6
35JKL,19,59,69,0.502845,0.51775,6
35JKL,19,59,68,0.502845,0.51775,6
35JKL,19,59,67,0.502845,0.51775,6
35JKL,19,59,66,0.49674,0.5095275,6
35JKL,19,59,65,0.49674,0.5095275,6
35JKL,19,59,64,0.49674,0.5095275,6
35JKL,19,59,63,0.5017175,0.5155775,6
35JKL,19,59,62,0.5017175,0.5155775,6
35JKL,19,59,61,0.5017175,0.5155775,6
35JKL,19,59,60,0.5200325,0.5289975,6
35JKL,19,59,59,0.5200325,0.5289975,6
35JKL,19,59,58,0.5200325,0.5289975,6
35JKL,19,59,57,0.54107,0.5506125,6
35JKL,19,59,56,0.54107,0.5506125,6
35JKL,19,59,55,0.54107,0.5506125,6
35JKL,19,59,54,0.5448375,0.558175,6
35JKL,19,59,53,0.5448375,0.558175,6
35JKL,19,59,52,0.5448375,0.558175,6
35JKL,19,59,51,0.545305,0.5635925,6
35JKL,19,59,50,0.545305,0.5635925,6
35JKL,19,59,49,0.545305,0.5635925,6
35JKL,19,59,48,0.54371,0.56571,6
35JKL,19,59,47,0.54371,0.56571,6
35JKL,19,59,46,0.54371,0.56571,6
35JKL,19,59,45,0.54041,0.5622175,6
35JKL,19,59,44,0.54041,0.5622175,6
35JKL,19,59,43,0.54041,0.5622175,6
35JKL,19,59,42,0.54107,0.5619425,6
35JKL,19,59,41,0.54107,0.5619425,6
35JKL,19,59,40,0.54107,0.5619425,6
35JKL,19,59,39,0.536615,0.559055,6
35JKL,19,59,38,0.536615,0.559055,6
35JKL,19,59,37,0.536615,0.559055,6
35JKL,19,59,36,0.5394475,0.5579825,6
35JKL,19,59,35,0.5394475,0.5579825,6
35JKL,19,59,34,0.5394475,0.5579825,6
35JKL,19,59,33,0.534855,0.5585875,6
35JKL,19,59,32,0.534855,0.5585875,6
35JKL,19,59,31,0.534855,0.5585875,6
35JKL,19,59,30,0.5269075,0.552675,6
35JKL,19,59,29,0.5269075,0.552675,6
35JKL,19,59,28,0.5269075,0.552675,6
35JKL,19,59,27,0.505375,0.52952,6
35JKL,19,59,26,0.505375,0.52952,6
35JKL,19,59,25,0.505375,0.52952,6
35JKL,19,59,24,0.5001225,0.512525,6
35JKL,19,59,23,0.5001225,0.512525,6
35JKL,19,59,22,0.5001225,0.512525,6
35JKL,19,59,21,0.501195,0.5101875,6
35JKL,19,59,20,0.501195,0.5101875,6
35JKL,19,59,19,0.501195,0.5101875,6
35JKL,19,59,18,0.4917075,0.50037,6
35JKL,19,59,17,0.4917075,0.50037,6
35JKL,19,59,16,0.4917075,0.50037,6
35JKL,19,59,15,0.494265,0.49993,6
35JKL,19,59,14,0.494265,0.49993,6
35JKL,19,59,13,0.494265,0.49993,6
35JKL,19,59,12,0.4929725,0.502625,6
35JKL,19,59,11,0.4929725,0.502625,6
35JKL,19,59,10,0.4929725,0.502625,6
35JKL,19,59,9,0.495585,0.49828,6
35JKL,19,59,8,0.495585,0.49828,6
35JKL,19,59,7,0.495585,0.49828,6
35JKL,19,59,6,0.5156325,0.5192075,6
35JKL,19,59,5,0.5156325,0.5192075,6
35JKL,19,59,4,0.5156325,0.5192075,6
35JKL,19,59,3,0.5220125,0.528805,6
35JKL,19,59,2,0.5220125,0.528805,6
35JKL,19,59,1,0.5220125,0.528805,6
35JKL,19,59,0,0.5300425,0.527925,6
35JKL,19,58,255,0.443775,0.4531525,7
35JKL,19,58,254,0.443775,0.4531525,7
35JKL,19,58,253,0.443775,0.4531525,7
35JKL,19,58,252,0.44636,0.45329,2
35JKL,19,58,251,0.44636,0.45329,2
35JKL,19,58,250,0.44636,0.45329,2
35JKL,19,58,249,0.43822,0.4467175,2
35JKL,19,58,248,0.43822,0.4467175,2
35JKL,19,58,247,0.43822,0.4467175,2
35JKL,19,58,246,0.4292,0.43822,2
35JKL,19,58,245,0.4292,0.43822,2
35JKL,19,58,244,0.4292,0.43822,2
35JKL,19,58,243,0.411765,0.42139,2
35JKL,19,58,242,0.411765,0.42139,7
35JKL,19,58,241,0.411765,0.42139,7
35JKL,19,58,240,0.3951825,0.4039275,7
35JKL,19,58,239,0.3951825,0.4039275,7
35JKL,19,58,238,0.3951825,0.4039275,7
35JKL,19,58,237,0.3800025,0.3824775,2
35JKL,19,58,236,0.3800025,0.3824775,2
35JKL,19,58,235,0.3800025,0.3824775,2
35JKL,19,58,234,0.3727975,0.3806625,2
35JKL,19,58,233,0.3727975,0.3806625,2
35JKL,19,58,232,0.3727975,0.3806625,2
35JKL,19,58,231,0.384925,0.385915,2
35JKL,19,58,230,0.384925,0.385915,7
35JKL,19,58,229,0.384925,0.385915,7
35JKL,19,58,228,0.38487,0.389545,7
35JKL,19,58,227,0.38487,0.389545,7
35JKL,19,58,226,0.38487,0.389545,7
35JKL,19,58,225,0.3874,0.396915,7
35JKL,19,58,224,0.3874,0.396915,7
35JKL,19,58,223,0.3874,0.396915,6
35JKL,19,58,222,0.40313,0.409345,6
35JKL,19,58,221,0.40313,0.409345,6
35JKL,19,58,220,0.40313,0.409345,6
35JKL,19,58,219,0.4193,0.4272475,6
35JKL,19,58,218,0.4193,0.4272475,6
35JKL,19,58,217,0.4193,0.4272475,6
35JKL,19,58,216,0.439595,0.4484225,6
35JKL,19,58,215,0.439595,0.4484225,6
35JKL,19,58,214,0.439595,0.4484225,6
35JKL,19,58,213,0.452355,0.4588175,6
35JKL,19,58,212,0.452355,0.4588175,6
35JKL,19,58,211,0.452355,0.4588175,6
35JKL,19,58,210,0.455215,0.45978,6
35JKL,19,58,209,0.455215,0.45978,6
35JKL,19,58,208,0.455215,0.45978,6
35JKL,19,58,207,0.436405,0.447075,6
35JKL,19,58,206,0.436405,0.447075,6
35JKL,19,58,205,0.436405,0.447075,6
35JKL,19,58,204,0.4375875,0.44339,6
35JKL,19,58,203,0.4375875,0.44339,6
35JKL,19,58,202,0.4375875,0.44339,6
35JKL,19,58,201,0.4354425,0.438275,6
35JKL,19,58,200,0.4354425,0.438275,6
35JKL,19,58,199,0.4354425,0.438275,6
35JKL,19,58,198,0.432225,0.4365975,6
35JKL,19,58,197,0.432225,0.4365975,6
35JKL,19,58,196,0.432225,0.4365975,6
35JKL,19,58,195,0.4348925,0.4438025,6
35JKL,19,58,194,0.4348925,0.4438025,6
35JKL,19,58,193,0.4348925,0.4438025,6
35JKL,19,58,192,0.4318675,0.443445,6
35JKL,19,58,191,0.4318675,0.443445,7
35JKL,19,58,190,0.4318675,0.443445,7
35JKL,19,58,189,0.42623,0.433765,7
35JKL,19,58,188,0.42623,0.433765,7
35JKL,19,58,187,0.42623,0.433765,7
35JKL,19,58,186,0.4187225,0.4275225,7
35JKL,19,58,185,0.4187225,0.4275225,7
35JKL,19,58,184,0.4187225,0.4275225,7
35JKL,19,58,183,0.415835,0.422655,7
35JKL,19,58,182,0.415835,0.422655,7
35JKL,19,58,181,0.415835,0.422655,7
35JKL,19,58,180,0.41501,0.4192725,7
35JKL,19,58,179,0.41501,0.4192725,2
35JKL,19,58,178,0.41501,0.4192725,2
35JKL,19,58,177,0.4131125,0.4204275,2
35JKL,19,58,176,0.4131125,0.4204275,2
35JKL,19,58,175,0.4131125,0.4204275,2
35JKL,19,58,174,0.4116825,0.420015,2
35JKL,19,58,173,0.4116825,0.420015,7
35JKL,19,58,172,0.4116825,0.420015,7
35JKL,19,58,171,0.418145,0.422875,7
35JKL,19,58,170,0.418145,0.422875,7
35JKL,19,58,169,0.418145,0.422875,7
35JKL,19,58,168,0.41952,0.425295,7
35JKL,19,58,167,0.41952,0.425295,7
35JKL,19,58,166,0.41952,0.425295,7
35JKL,19,58,165,0.4138825,0.422545,7
35JKL,19,58,164,0.4138825,0.422545,7
35JKL,19,58,163,0.4138825,0.422545,7
35JKL,19,58,162,0.403735,0.414845,7
35JKL,19,58,161,0.403735,0.414845,7
35JKL,19,58,160,0.403735,0.414845,7
35JKL,19,58,159,0.402635,0.4065125,7
35JKL,19,58,158,0.402635,0.4065125,7
35JKL,19,58,157,0.402635,0.4065125,7
35JKL,19,58,156,0.40797,0.41182,7
35JKL,19,58,155,0.40797,0.41182,7
35JKL,19,58,154,0.40797,0.41182,7
35JKL,19,58,153,0.4169075,0.41523,7
35JKL,19,58,152,0.4169075,0.41523,7
35JKL,19,58,151,0.4169075,0.41523,7
35JKL,19,58,150,0.4395125,0.436075,7
35JKL,19,58,149,0.4395125,0.436075,7
35JKL,19,58,148,0.4395125,0.436075,7
35JKL,19,58,147,0.4561225,0.455985,7
35JKL,19,58,146,0.4561225,0.455985,7
35JKL,19,58,145,0.4561225,0.455985,7
35JKL,19,58,144,0.459725,0.4604125,7
35JKL,19,58,143,0.459725,0.4604125,7
35JKL,19,58,142,0.459725,0.4604125,7
35JKL,19,58,141,0.46451,0.4640975,7
35JKL,19,58,140,0.46451,0.4640975,7
35JKL,19,58,139,0.46451,0.4640975,7
35JKL,19,58,138,0.4760325,0.47606,7
35JKL,19,58,137,0.4760325,0.47606,7
35JKL,19,58,136,0.4760325,0.47606,7
35JKL,19,58,135,0.485795,0.4896175,7
35JKL,19,58,134,0.485795,0.4896175,7
35JKL,19,58,133,0.485795,0.4896175,7
35JKL,19,58,132,0.49223,0.50268,7
35JKL,19,58,131,0.49223,0.50268,7
35JKL,19,58,130,0.49223,0.50268,7
35JKL,19,58,129,0.49652,0.5111775,7
35JKL,19,58,128,0.49652,0.5111775,7
35JKL,19,58,127,0.49652,0.5111775,7
35JKL,19,58,126,0.4929175,0.509335,7
35JKL,19,58,125,0.4929175,0.509335,7
35JKL,19,58,124,0.4929175,0.509335,7
35JKL,19,58,123,0.48882,0.50741,7
35JKL,19,58,122,0.48882,0.50741,7
35JKL,19,58,121,0.48882,0.50741,7
35JKL,19,58,120,0.4948975,0.513735,7
35JKL,19,58,119,0.4948975,0.513735,7
35JKL,19,58,118,0.4948975,0.513735,7
35JKL,19,58,117,0.50499,0.5248725,7
35JKL,19,58,116,0.50499,0.5248725,7
35JKL,19,58,115,0.50499,0.5248725,7
35JKL,19,58,114,0.50466,0.52644,2
35JKL,19,58,113,0.50466,0.52644,2
35JKL,19,58,112,0.50466,0.52644,2
35JKL,19,58,111,0.510985,0.5304,2
35JKL,19,58,110,0.510985,0.5304,2
35JKL,19,58,109,0.510985,0.5304,7
35JKL,19,58,108,0.5221775,0.5400525,7
35JKL,19,58,107,0.5221775,0.5400525,7
35JKL,19,58,106,0.5221775,0.5400525,7
35JKL,19,58,105,0.5346075,0.5527025,7
35JKL,19,58,104,0.5346075,0.5527025,7
35JKL,19,58,103,0.5346075,0.5527025,7
35JKL,19,58,102,0.53953,0.5583125,7
35JKL,19,58,101,0.53953,0.5583125,7
35JKL,19,58,100,0.53953,0.5583125,7
35JKL,19,58,99,0.5385125,0.5593025,7
35JKL,19,58,98,0.5385125,0.5593025,7
35JKL,19,58,97,0.5385125,0.5593025,7
35JKL,19,58,96,0.5382925,0.5612275,7
35JKL,19,58,95,0.5382925,0.5612275,6
35JKL,19,58,94,0.5382925,0.5612275,6
35JKL,19,58,93,0.539255,0.561475,6
35JKL,19,58,92,0.539255,0.561475,6
35JKL,19,58,91,0.539255,0.561475,6
35JKL,19,58,90,0.5389525,0.561475,6
35JKL,19,58,89,0.5389525,0.561475,6
35JKL,19,58,88,0.5389525,0.561475,6
35JKL,19,58,87,0.533975,0.558065,6
35JKL,19,58,86,0.533975,0.558065,6
35JKL,19,58,85,0.533975,0.558065,6
35JKL,19,58,84,0.5291625,0.5437375,6
35JKL,19,58,83,0.5291625,0.5437375,6
35JKL,19,58,82,0.5291625,0.5437375,6
35JKL,19,58,81,0.5268525,0.5403825,6
35JKL,19,58,80,0.5268525,0.5403825,6
35JKL,19,58,79,0.5268525,0.5403825,6
35JKL,19,58,78,0.523305,0.5412075,6
35JKL,19,58,77,0.523305,0.5412075,6
35JKL,19,58,76,0.523305,0.5412075,6
35JKL,19,58,75,0.52259,0.5341675,6
35JKL,19,58,74,0.52259,0.5341675,6
35JKL,19,58,73,0.52259,0.5341675,6
35JKL,19,58,72,0.5159075,0.5286125,6
35JKL,19,58,71,0.5159075,0.5286125,6
35JKL,19,58,70,0.5159075,0.5286125,6
35JKL,19,58,69,0.502845,0.51775,6
35JKL,19,58,68,0.502845,0.51775,6
35JKL,19,58,67,0.502845,0.51775,6
35JKL,19,58,66,0.49674,0.5095275,6
35JKL,19,58,65,0.49674,0.5095275,6
35JKL,19,58,64,0.49674,0.5095275,6
35JKL,19,58,63,0.5017175,0.5155775,6
35JKL,19,58,62,0.5017175,0.5155775,6
35JKL,19,58,61,0.5017175,0.5155775,6
35JKL,19,58,60,0.5200325,0.5289975,6
35JKL,19,58,59,0.5200325,0.5289975,6
35JKL,19,58,58,0.5200325,0.5289975,6
35JKL,19,58,57,0.54107,0.5506125,6
35JKL,19,58,56,0.54107,0.5506125,6
35JKL,19,58,55,0.54107,0.5506125,6
35JKL,19,58,54,0.5448375,0.558175,6
35JKL,19,58,53,0.5448375,0.558175,6
35JKL,19,58,52,0.5448375,0.558175,6
35JKL,19,58,51,0.545305,0.5635925,6
35JKL,19,58,50,0.545305,0.5635925,6
35JKL,19,58,49,0.545305,0.5635925,6
35JKL,19,58,48,0.54371,0.56571,6
35JKL,19,58,47,0.54371,0.56571,6
35JKL,19,58,46,0.54371,0.56571,6
35JKL,19,58,45,0.54041,0.5622175,6
35JKL,19,58,44,0.54041,0.5622175,6
35JKL,19,58,43,0.54041,0.5622175,6
35JKL,19,58,42,0.54107,0.5619425,6
35JKL,19,58,41,0.54107,0.5619425,6
35JKL,19,58,40,0.54107,0.5619425,6
35JKL,19,58,39,0.536615,0.559055,6
35JKL,19,58,38,0.536615,0.559055,6
35JKL,19,58,37,0.536615,0.559055,6
35JKL,19,58,36,0.5394475,0.5579825,6
35JKL,19,58,35,0.5394475,0.5579825,6
35JKL,19,58,34,0.5394475,0.5579825,6
35JKL,19,58,33,0.534855,0.5585875,6
35JKL,19,58,32,0.534855,0.5585875,6
35JKL,19,58,31,0.534855,0.5585875,6
35JKL,19,58,30,0.5269075,0.552675,6
35JKL,19,58,29,0.5269075,0.552675,6
35JKL,19,58,28,0.5269075,0.552675,6
35JKL,19,58,27,0.505375,0.52952,6
35JKL,19,58,26,0.505375,0.52952,6
35JKL,19,58,25,0.505375,0.52952,6
35JKL,19,58,24,0.5001225,0.512525,6
35JKL,19,58,23,0.5001225,0.512525,6
35JKL,19,58,22,0.5001225,0.512525,6
35JKL,19,58,21,0.501195,0.5101875,6
35JKL,19,58,20,0.501195,0.5101875,6
35JKL,19,58,19,0.501195,0.5101875,6
35JKL,19,58,18,0.4917075,0.50037,6
35JKL,19,58,17,0.4917075,0.50037,6
35JKL,19,58,16,0.4917075,0.50037,6
35JKL,19,58,15,0.494265,0.49993,6
35JKL,19,58,14,0.494265,0.49993,6
35JKL,19,58,13,0.494265,0.49993,6
35JKL,19,58,12,0.4929725,0.502625,6
35JKL,19,58,11,0.4929725,0.502625,6
